age,hours_per_week,marital_status,relationship,education,occupation,capital_net,income
55,45,never_married,not_in_family,masters,prof_specialty,0,no
63,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
41,40,married_civ_spouse,husband,some_college,sales,0,no
42,40,never_married,unmarried,hs_grad,sales,0,no
41,40,never_married,own_child,hs_grad,sales,0,no
22,50,never_married,not_in_family,hs_grad,craft_repair,0,no
49,60,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
51,60,married_civ_spouse,husband,some_college,exec_managerial,0,yes
22,40,never_married,not_in_family,bachelors,exec_managerial,0,no
23,40,never_married,not_in_family,assoc_voc,other_service,0,no
59,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
40,40,divorced,not_in_family,hs_grad,craft_repair,0,no
39,40,separated,not_in_family,hs_grad,other_service,0,no
25,37,never_married,own_child,hs_grad,craft_repair,0,no
48,40,divorced,not_in_family,some_college,exec_managerial,0,no
62,42,married_civ_spouse,husband,9th,other_service,0,no
44,40,divorced,unmarried,hs_grad,adm_clerical,0,no
28,50,never_married,not_in_family,bachelors,prof_specialty,0,no
62,45,married_civ_spouse,husband,some_college,craft_repair,0,no
32,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
59,40,married_civ_spouse,wife,hs_grad,sales,0,yes
47,47,married_civ_spouse,husband,some_college,other_service,0,yes
60,40,married_civ_spouse,husband,some_college,sales,0,no
18,35,never_married,own_child,12th,adm_clerical,0,no
31,35,divorced,not_in_family,hs_grad,other_service,0,no
22,50,never_married,not_in_family,hs_grad,craft_repair,0,no
56,40,divorced,not_in_family,hs_grad,tech_support,0,no
41,40,separated,unmarried,hs_grad,adm_clerical,0,no
24,30,never_married,other_relative,hs_grad,other_service,0,no
52,40,never_married,other_relative,7th-8th,other_service,0,no
48,40,married_civ_spouse,husband,1st-4th,machine_op_inspct,0,no
33,40,married_civ_spouse,husband,11th,other_service,0,no
20,40,never_married,own_child,some_college,adm_clerical,0,no
33,45,never_married,own_child,some_college,sales,0,no
30,40,never_married,not_in_family,bachelors,sales,0,no
31,40,married_civ_spouse,husband,some_college,sales,0,no
26,48,never_married,own_child,hs_grad,craft_repair,0,no
61,40,divorced,not_in_family,some_college,other_service,0,no
45,40,married_civ_spouse,husband,5th-6th,machine_op_inspct,0,no
29,45,divorced,unmarried,hs_grad,other_service,0,no
57,50,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
20,56,never_married,not_in_family,some_college,sales,0,no
26,40,never_married,not_in_family,bachelors,prof_specialty,0,no
36,55,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
23,50,never_married,not_in_family,bachelors,exec_managerial,0,no
31,35,married_civ_spouse,wife,hs_grad,other_service,0,no
47,32,divorced,unmarried,hs_grad,other_service,0,no
61,30,widowed,not_in_family,11th,handlers_cleaners,0,no
35,45,married_civ_spouse,husband,bachelors,exec_managerial,0,no
23,35,married_civ_spouse,wife,1st-4th,machine_op_inspct,0,no
20,40,never_married,own_child,hs_grad,handlers_cleaners,0,no
41,32,divorced,unmarried,hs_grad,other_service,0,no
39,40,married_civ_spouse,wife,bachelors,adm_clerical,0,no
51,45,divorced,not_in_family,doctorate,exec_managerial,0,yes
61,56,married_civ_spouse,husband,7th-8th,farming_fishing,0,no
51,48,divorced,not_in_family,7th-8th,machine_op_inspct,0,no
41,50,married_civ_spouse,husband,bachelors,prof_specialty,0,no
25,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
37,50,married_civ_spouse,husband,prof_school,prof_specialty,0,yes
19,49,never_married,not_in_family,hs_grad,craft_repair,0,no
23,40,never_married,own_child,bachelors,prof_specialty,0,no
30,60,married_spouse_absent,own_child,some_college,craft_repair,0,yes
25,40,never_married,not_in_family,some_college,other_service,0,no
51,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
53,38,widowed,unmarried,hs_grad,machine_op_inspct,0,no
61,40,married_civ_spouse,husband,7th-8th,craft_repair,0,no
44,50,married_civ_spouse,husband,masters,sales,0,yes
38,40,married_civ_spouse,husband,9th,transport_moving,0,no
32,32,married_civ_spouse,husband,some_college,sales,0,no
46,45,married_civ_spouse,husband,some_college,sales,0,yes
50,40,divorced,not_in_family,some_college,adm_clerical,0,no
36,50,married_civ_spouse,husband,bachelors,sales,0,yes
30,30,married_spouse_absent,not_in_family,11th,craft_repair,0,no
33,50,married_civ_spouse,husband,masters,tech_support,0,yes
62,32,widowed,not_in_family,hs_grad,adm_clerical,0,no
24,32,never_married,not_in_family,bachelors,machine_op_inspct,0,no
58,40,married_civ_spouse,husband,hs_grad,other_service,0,no
45,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
55,48,married_civ_spouse,husband,9th,craft_repair,0,no
50,50,divorced,not_in_family,doctorate,prof_specialty,0,no
28,50,divorced,not_in_family,some_college,handlers_cleaners,0,no
34,55,married_civ_spouse,husband,masters,prof_specialty,0,no
36,52,married_civ_spouse,husband,assoc_acdm,craft_repair,0,yes
22,45,never_married,unmarried,hs_grad,handlers_cleaners,0,no
49,40,divorced,other_relative,12th,machine_op_inspct,0,no
21,40,never_married,own_child,assoc_acdm,other_service,0,no
64,40,married_civ_spouse,wife,7th-8th,other_service,0,no
41,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
52,40,separated,unmarried,assoc_voc,sales,0,no
32,40,married_civ_spouse,husband,some_college,prof_specialty,0,no
48,40,divorced,not_in_family,some_college,exec_managerial,0,no
28,40,married_civ_spouse,wife,hs_grad,machine_op_inspct,0,no
24,35,married_civ_spouse,own_child,some_college,other_service,0,no
51,60,married_civ_spouse,husband,some_college,sales,0,no
32,40,never_married,own_child,some_college,exec_managerial,0,no
61,40,married_civ_spouse,husband,hs_grad,sales,0,no
60,35,divorced,not_in_family,9th,other_service,0,no
33,40,divorced,unmarried,hs_grad,adm_clerical,0,no
42,50,divorced,own_child,hs_grad,sales,0,no
24,40,divorced,unmarried,11th,machine_op_inspct,0,no
34,28,never_married,not_in_family,hs_grad,other_service,0,no
57,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
25,40,never_married,other_relative,hs_grad,craft_repair,0,no
71,40,married_civ_spouse,husband,9th,other_service,0,no
35,50,married_civ_spouse,husband,bachelors,prof_specialty,0,no
47,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
50,50,divorced,not_in_family,masters,sales,0,yes
33,40,never_married,not_in_family,10th,adm_clerical,0,no
38,55,married_civ_spouse,husband,assoc_voc,craft_repair,0,yes
50,40,married_civ_spouse,husband,bachelors,prof_specialty,0,no
45,38,divorced,not_in_family,10th,other_service,0,no
32,45,separated,not_in_family,hs_grad,sales,0,no
39,45,married_civ_spouse,husband,hs_grad,prof_specialty,0,yes
25,40,never_married,own_child,bachelors,adm_clerical,0,no
20,40,never_married,own_child,hs_grad,machine_op_inspct,0,no
40,45,married_civ_spouse,husband,assoc_voc,craft_repair,0,no
36,40,married_civ_spouse,husband,7th-8th,craft_repair,0,no
46,48,married_civ_spouse,husband,some_college,exec_managerial,0,yes
33,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
58,40,married_civ_spouse,husband,11th,sales,0,no
30,55,divorced,not_in_family,hs_grad,transport_moving,0,no
32,40,married_civ_spouse,husband,10th,transport_moving,0,no
22,40,never_married,own_child,some_college,adm_clerical,0,no
31,40,married_civ_spouse,wife,hs_grad,machine_op_inspct,0,no
29,35,separated,unmarried,hs_grad,sales,0,no
35,55,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
34,60,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
54,50,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
37,39,divorced,unmarried,some_college,adm_clerical,0,no
22,35,never_married,own_child,12th,protective_serv,0,no
34,55,never_married,not_in_family,bachelors,exec_managerial,0,yes
30,46,never_married,not_in_family,hs_grad,craft_repair,0,no
45,40,separated,own_child,hs_grad,adm_clerical,0,no
41,32,separated,not_in_family,hs_grad,other_service,0,no
45,48,divorced,unmarried,assoc_acdm,prof_specialty,0,no
31,30,divorced,not_in_family,masters,other_service,0,no
37,40,divorced,not_in_family,assoc_acdm,tech_support,0,no
43,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
43,40,divorced,other_relative,some_college,adm_clerical,0,no
43,50,married_civ_spouse,husband,some_college,craft_repair,0,no
32,40,married_civ_spouse,husband,10th,handlers_cleaners,0,no
43,45,married_civ_spouse,husband,assoc_voc,sales,0,no
53,40,married_civ_spouse,husband,masters,exec_managerial,0,yes
22,40,never_married,not_in_family,some_college,protective_serv,0,no
27,38,married_civ_spouse,wife,assoc_acdm,tech_support,0,no
40,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
58,40,widowed,unmarried,hs_grad,adm_clerical,0,no
25,40,never_married,own_child,11th,machine_op_inspct,0,no
38,50,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
28,40,married_civ_spouse,husband,assoc_acdm,protective_serv,0,yes
18,30,never_married,own_child,some_college,other_service,0,no
34,30,never_married,not_in_family,10th,other_service,0,no
29,40,never_married,unmarried,hs_grad,transport_moving,0,no
24,40,never_married,unmarried,some_college,other_service,0,no
36,40,married_civ_spouse,husband,bachelors,adm_clerical,0,no
26,39,never_married,not_in_family,hs_grad,adm_clerical,0,no
58,35,married_civ_spouse,husband,hs_grad,adm_clerical,0,no
43,50,married_civ_spouse,husband,masters,exec_managerial,0,yes
43,30,married_civ_spouse,wife,hs_grad,adm_clerical,0,no
40,45,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
34,47,married_civ_spouse,husband,bachelors,tech_support,0,yes
34,35,never_married,own_child,some_college,other_service,0,no
25,43,never_married,not_in_family,bachelors,prof_specialty,0,no
25,40,married_civ_spouse,husband,bachelors,prof_specialty,0,no
23,54,separated,unmarried,hs_grad,machine_op_inspct,0,no
54,35,married_civ_spouse,husband,hs_grad,craft_repair,0,no
32,60,never_married,not_in_family,some_college,prof_specialty,0,no
56,50,widowed,unmarried,11th,other_service,0,no
24,50,never_married,not_in_family,bachelors,sales,0,no
23,40,married_civ_spouse,husband,some_college,protective_serv,0,no
26,40,divorced,unmarried,hs_grad,exec_managerial,0,no
65,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
36,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
22,50,never_married,not_in_family,5th-6th,priv_house_serv,0,no
17,40,never_married,not_in_family,10th,machine_op_inspct,0,no
20,40,never_married,own_child,hs_grad,craft_repair,0,no
65,50,married_civ_spouse,husband,masters,prof_specialty,0,yes
44,45,married_civ_spouse,husband,assoc_voc,sales,0,yes
36,40,married_civ_spouse,husband,hs_grad,farming_fishing,0,no
29,40,married_civ_spouse,husband,11th,other_service,0,no
20,32,never_married,own_child,some_college,farming_fishing,0,no
28,36,married_civ_spouse,wife,assoc_voc,prof_specialty,0,yes
39,40,married_civ_spouse,husband,7th-8th,craft_repair,0,no
56,50,widowed,not_in_family,hs_grad,exec_managerial,0,no
39,40,divorced,own_child,hs_grad,handlers_cleaners,0,no
38,54,married_spouse_absent,not_in_family,9th,exec_managerial,0,no
21,40,never_married,own_child,some_college,adm_clerical,0,no
63,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
33,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,no
30,50,never_married,not_in_family,bachelors,exec_managerial,0,no
39,40,divorced,not_in_family,some_college,sales,0,no
26,40,never_married,not_in_family,masters,exec_managerial,0,no
33,40,never_married,own_child,hs_grad,machine_op_inspct,0,no
47,40,divorced,not_in_family,hs_grad,adm_clerical,0,no
41,40,never_married,not_in_family,bachelors,other_service,0,no
46,40,separated,not_in_family,hs_grad,transport_moving,0,no
43,48,married_civ_spouse,husband,hs_grad,sales,0,no
46,40,married_civ_spouse,husband,assoc_voc,tech_support,0,no
30,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
21,40,separated,not_in_family,some_college,handlers_cleaners,0,no
46,40,married_civ_spouse,husband,some_college,craft_repair,0,no
17,40,never_married,own_child,10th,farming_fishing,0,no
41,50,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
69,30,married_civ_spouse,husband,hs_grad,sales,0,no
50,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
20,40,never_married,not_in_family,some_college,adm_clerical,0,no
45,50,married_civ_spouse,husband,some_college,machine_op_inspct,0,no
23,40,never_married,not_in_family,bachelors,exec_managerial,0,no
31,50,married_civ_spouse,husband,some_college,craft_repair,0,no
43,44,separated,not_in_family,hs_grad,machine_op_inspct,0,no
55,56,married_civ_spouse,husband,hs_grad,sales,0,yes
24,40,never_married,not_in_family,some_college,armed_forces,0,no
59,40,divorced,not_in_family,bachelors,adm_clerical,0,no
34,40,never_married,not_in_family,masters,other_service,0,no
20,40,never_married,own_child,hs_grad,handlers_cleaners,0,no
25,40,never_married,own_child,bachelors,exec_managerial,0,no
49,40,married_civ_spouse,husband,10th,farming_fishing,0,no
59,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
20,40,never_married,not_in_family,hs_grad,adm_clerical,0,no
33,35,never_married,unmarried,some_college,adm_clerical,0,no
22,39,never_married,own_child,some_college,transport_moving,0,no
58,40,widowed,not_in_family,9th,other_service,0,no
52,28,widowed,unmarried,hs_grad,adm_clerical,0,no
36,40,separated,not_in_family,10th,machine_op_inspct,0,no
41,40,married_civ_spouse,husband,hs_grad,protective_serv,0,no
18,28,never_married,not_in_family,hs_grad,other_service,0,no
18,48,never_married,own_child,hs_grad,machine_op_inspct,0,no
28,40,married_civ_spouse,husband,some_college,craft_repair,0,no
29,40,married_civ_spouse,husband,assoc_voc,exec_managerial,0,yes
40,40,married_civ_spouse,husband,some_college,handlers_cleaners,0,no
26,40,never_married,unmarried,hs_grad,handlers_cleaners,0,no
46,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
44,40,married_spouse_absent,unmarried,hs_grad,adm_clerical,0,no
43,40,divorced,unmarried,bachelors,sales,0,yes
31,60,divorced,unmarried,bachelors,prof_specialty,0,no
19,30,never_married,own_child,some_college,protective_serv,0,no
41,40,divorced,not_in_family,some_college,tech_support,0,no
41,40,divorced,unmarried,hs_grad,handlers_cleaners,0,no
48,40,married_civ_spouse,wife,doctorate,prof_specialty,0,yes
28,40,never_married,own_child,hs_grad,prof_specialty,0,no
27,60,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
41,40,married_civ_spouse,husband,some_college,adm_clerical,0,no
24,40,never_married,unmarried,hs_grad,craft_repair,0,no
20,40,never_married,not_in_family,hs_grad,other_service,0,no
42,41,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
57,48,married_civ_spouse,husband,hs_grad,craft_repair,0,no
30,40,never_married,not_in_family,assoc_acdm,prof_specialty,0,no
36,60,married_civ_spouse,husband,hs_grad,sales,0,yes
49,40,married_civ_spouse,husband,7th-8th,machine_op_inspct,0,no
33,35,married_civ_spouse,wife,hs_grad,machine_op_inspct,0,no
23,40,married_civ_spouse,husband,10th,farming_fishing,0,no
46,40,married_civ_spouse,husband,masters,prof_specialty,0,no
34,30,never_married,own_child,masters,prof_specialty,0,no
47,30,widowed,not_in_family,hs_grad,exec_managerial,0,no
44,30,widowed,unmarried,assoc_voc,exec_managerial,0,no
33,40,married_civ_spouse,husband,hs_grad,sales,0,yes
27,32,married_civ_spouse,wife,11th,other_service,0,no
22,40,never_married,unmarried,11th,craft_repair,0,no
25,40,never_married,own_child,some_college,adm_clerical,0,no
26,40,never_married,not_in_family,hs_grad,craft_repair,0,no
38,40,divorced,not_in_family,bachelors,exec_managerial,0,no
55,30,married_civ_spouse,husband,11th,other_service,0,no
32,40,married_civ_spouse,husband,hs_grad,sales,0,no
22,45,married_civ_spouse,husband,hs_grad,craft_repair,0,no
29,40,never_married,own_child,bachelors,sales,0,no
46,45,married_civ_spouse,husband,masters,exec_managerial,0,yes
31,40,married_civ_spouse,husband,some_college,exec_managerial,0,yes
42,45,married_civ_spouse,husband,hs_grad,craft_repair,0,no
58,33,divorced,not_in_family,hs_grad,exec_managerial,0,no
34,40,never_married,not_in_family,masters,prof_specialty,0,no
26,40,never_married,not_in_family,bachelors,adm_clerical,0,no
61,60,married_civ_spouse,husband,12th,exec_managerial,0,no
48,40,separated,unmarried,masters,adm_clerical,0,no
36,45,married_civ_spouse,husband,some_college,exec_managerial,0,yes
24,45,married_civ_spouse,husband,assoc_voc,machine_op_inspct,0,no
40,37,married_civ_spouse,husband,some_college,machine_op_inspct,0,no
33,50,married_civ_spouse,husband,hs_grad,sales,0,yes
28,38,married_civ_spouse,own_child,hs_grad,sales,0,yes
37,55,widowed,not_in_family,bachelors,exec_managerial,0,no
44,40,divorced,unmarried,hs_grad,sales,0,no
54,45,divorced,not_in_family,hs_grad,handlers_cleaners,0,no
23,50,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
34,40,married_spouse_absent,not_in_family,bachelors,farming_fishing,0,no
22,45,never_married,not_in_family,hs_grad,other_service,0,no
39,50,separated,not_in_family,bachelors,prof_specialty,0,yes
47,37,divorced,not_in_family,some_college,adm_clerical,0,no
26,55,never_married,unmarried,hs_grad,prof_specialty,0,no
31,40,divorced,unmarried,some_college,exec_managerial,0,no
44,45,never_married,not_in_family,some_college,transport_moving,0,no
42,50,married_civ_spouse,wife,prof_school,prof_specialty,0,yes
19,40,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
27,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
51,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
28,50,married_civ_spouse,husband,bachelors,exec_managerial,0,no
57,45,divorced,not_in_family,bachelors,craft_repair,0,no
45,40,divorced,unmarried,bachelors,prof_specialty,0,no
50,40,married_civ_spouse,husband,assoc_voc,prof_specialty,0,yes
34,54,married_civ_spouse,husband,bachelors,sales,0,no
45,40,married_civ_spouse,husband,7th-8th,craft_repair,0,no
34,50,married_civ_spouse,wife,bachelors,prof_specialty,0,yes
31,55,married_civ_spouse,husband,some_college,sales,0,yes
25,50,never_married,own_child,some_college,other_service,0,no
39,40,married_civ_spouse,husband,bachelors,transport_moving,0,no
23,32,never_married,own_child,bachelors,tech_support,0,no
49,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
33,32,never_married,not_in_family,hs_grad,other_service,0,no
21,38,never_married,other_relative,5th-6th,machine_op_inspct,0,no
31,40,separated,not_in_family,assoc_voc,craft_repair,0,no
23,45,never_married,not_in_family,bachelors,exec_managerial,0,no
34,40,married_civ_spouse,husband,bachelors,adm_clerical,0,no
25,40,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
39,40,never_married,unmarried,hs_grad,craft_repair,0,no
52,40,married_civ_spouse,husband,hs_grad,sales,0,yes
41,40,married_civ_spouse,husband,some_college,craft_repair,0,no
53,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
18,40,never_married,own_child,12th,priv_house_serv,0,no
38,50,married_civ_spouse,husband,prof_school,prof_specialty,0,no
55,50,never_married,unmarried,masters,exec_managerial,0,no
34,40,married_civ_spouse,husband,hs_grad,tech_support,0,yes
34,60,divorced,unmarried,assoc_voc,tech_support,0,no
42,28,never_married,unmarried,hs_grad,other_service,0,no
26,40,never_married,not_in_family,some_college,sales,0,no
31,40,married_civ_spouse,husband,hs_grad,transport_moving,0,no
25,35,never_married,own_child,hs_grad,other_service,0,no
62,32,married_civ_spouse,husband,some_college,transport_moving,0,no
39,50,married_civ_spouse,wife,hs_grad,adm_clerical,0,no
35,40,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,no
28,40,married_civ_spouse,own_child,hs_grad,sales,0,no
44,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,no
35,50,never_married,not_in_family,assoc_voc,craft_repair,0,no
24,40,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
42,40,never_married,not_in_family,bachelors,prof_specialty,0,no
28,50,never_married,own_child,bachelors,tech_support,0,no
21,35,never_married,other_relative,some_college,machine_op_inspct,0,no
39,40,never_married,not_in_family,hs_grad,other_service,0,no
30,40,never_married,not_in_family,hs_grad,other_service,0,no
50,50,married_civ_spouse,wife,some_college,exec_managerial,0,no
28,40,never_married,not_in_family,masters,prof_specialty,0,no
29,40,never_married,not_in_family,some_college,prof_specialty,0,no
26,40,never_married,own_child,bachelors,adm_clerical,0,no
27,40,never_married,not_in_family,masters,exec_managerial,0,no
61,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
21,30,never_married,own_child,some_college,other_service,0,no
58,40,married_civ_spouse,husband,10th,transport_moving,0,yes
64,40,married_civ_spouse,wife,some_college,exec_managerial,0,yes
46,38,never_married,not_in_family,masters,exec_managerial,0,no
53,35,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
19,35,never_married,own_child,hs_grad,other_service,0,no
42,52,divorced,not_in_family,hs_grad,other_service,0,no
20,60,never_married,not_in_family,some_college,protective_serv,0,no
35,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
32,38,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,yes
31,40,divorced,unmarried,some_college,tech_support,0,no
33,55,married_civ_spouse,husband,bachelors,sales,0,no
41,48,never_married,not_in_family,some_college,machine_op_inspct,0,no
22,40,never_married,own_child,hs_grad,machine_op_inspct,0,no
46,40,married_civ_spouse,husband,some_college,protective_serv,0,yes
61,40,married_civ_spouse,husband,some_college,transport_moving,0,no
30,40,never_married,not_in_family,hs_grad,exec_managerial,0,no
42,55,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
63,40,married_civ_spouse,husband,10th,handlers_cleaners,0,no
26,40,married_civ_spouse,husband,some_college,sales,0,no
42,40,divorced,unmarried,10th,adm_clerical,0,no
23,40,married_civ_spouse,husband,some_college,other_service,0,no
30,32,married_civ_spouse,husband,9th,other_service,0,yes
23,40,never_married,own_child,hs_grad,sales,0,no
39,40,married_civ_spouse,husband,some_college,craft_repair,0,yes
38,38,divorced,unmarried,some_college,adm_clerical,0,no
26,40,divorced,own_child,hs_grad,exec_managerial,0,no
37,40,never_married,unmarried,bachelors,prof_specialty,0,no
33,40,married_civ_spouse,own_child,hs_grad,adm_clerical,0,no
24,40,never_married,own_child,bachelors,adm_clerical,0,no
42,60,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
56,45,married_civ_spouse,husband,assoc_acdm,tech_support,0,yes
22,40,never_married,own_child,some_college,handlers_cleaners,0,no
52,60,married_civ_spouse,husband,some_college,farming_fishing,0,no
51,42,divorced,not_in_family,some_college,craft_repair,0,yes
20,40,never_married,not_in_family,some_college,other_service,0,no
37,40,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
68,40,married_civ_spouse,husband,hs_grad,machine_op_inspct,0,yes
22,40,divorced,not_in_family,some_college,protective_serv,0,no
56,40,married_civ_spouse,husband,bachelors,exec_managerial,0,no
37,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
52,40,married_civ_spouse,husband,1st-4th,machine_op_inspct,0,no
26,40,separated,own_child,hs_grad,handlers_cleaners,0,no
33,50,married_civ_spouse,husband,masters,prof_specialty,0,no
45,42,divorced,unmarried,masters,prof_specialty,0,no
43,60,married_civ_spouse,husband,some_college,farming_fishing,0,yes
20,45,never_married,own_child,some_college,craft_repair,0,no
57,40,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
19,40,never_married,unmarried,hs_grad,sales,0,no
44,55,divorced,unmarried,9th,other_service,0,no
56,40,widowed,unmarried,10th,other_service,0,no
48,48,divorced,unmarried,bachelors,exec_managerial,0,no
29,40,married_civ_spouse,husband,hs_grad,transport_moving,0,yes
31,40,married_civ_spouse,husband,5th-6th,other_service,0,no
39,45,married_civ_spouse,husband,masters,prof_specialty,0,yes
27,50,never_married,not_in_family,bachelors,prof_specialty,0,yes
26,40,never_married,own_child,hs_grad,other_service,0,no
31,40,divorced,unmarried,assoc_voc,craft_repair,0,no
45,40,widowed,unmarried,hs_grad,other_service,0,no
23,30,never_married,own_child,hs_grad,handlers_cleaners,0,no
36,40,divorced,unmarried,hs_grad,adm_clerical,0,no
37,50,married_civ_spouse,husband,bachelors,prof_specialty,0,yes
33,45,never_married,not_in_family,bachelors,sales,0,no
32,40,never_married,not_in_family,assoc_acdm,protective_serv,0,no
35,40,never_married,own_child,bachelors,adm_clerical,0,no
37,40,married_civ_spouse,husband,11th,craft_repair,0,no
44,60,divorced,not_in_family,some_college,craft_repair,0,no
29,40,married_civ_spouse,own_child,some_college,exec_managerial,0,no
55,50,married_civ_spouse,husband,hs_grad,craft_repair,0,yes
45,60,married_civ_spouse,husband,some_college,sales,0,yes
26,40,divorced,unmarried,10th,other_service,0,no
41,40,separated,not_in_family,7th-8th,craft_repair,0,no
24,40,married_civ_spouse,husband,hs_grad,craft_repair,0,no
47,44,married_civ_spouse,husband,bachelors,sales,0,no
34,45,never_married,own_child,hs_grad,craft_repair,0,no
40,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
24,40,never_married,own_child,hs_grad,exec_managerial,0,no
43,40,married_civ_spouse,husband,hs_grad,exec_managerial,0,yes
26,40,divorced,not_in_family,bachelors,tech_support,0,no
52,35,widowed,unmarried,hs_grad,adm_clerical,0,no
47,35,married_civ_spouse,husband,11th,other_service,0,no
49,37,divorced,unmarried,hs_grad,adm_clerical,0,no
40,40,widowed,unmarried,11th,adm_clerical,0,no
62,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,no
50,50,divorced,other_relative,bachelors,prof_specialty,0,yes
31,40,never_married,own_child,hs_grad,transport_moving,0,no
48,50,never_married,not_in_family,masters,prof_specialty,0,no
24,40,never_married,unmarried,hs_grad,craft_repair,0,no
37,60,separated,own_child,hs_grad,machine_op_inspct,0,no
45,45,married_civ_spouse,husband,bachelors,exec_managerial,0,yes
36,45,married_civ_spouse,husband,masters,exec_managerial,0,no
45,40,married_civ_spouse,husband,bachelors,exec_managerial,0,no
41,40,never_married,not_in_family,bachelors,sales,0,no
27,36,married_civ_spouse,husband,hs_grad,other_service,0,no
35,55,never_married,own_child,hs_grad,transport_moving,0,no
38,40,divorced,unmarried,bachelors,adm_clerical,0,no
26,40,never_married,not_in_family,hs_grad,machine_op_inspct,0,no
28,40,never_married,own_child,some_college,exec_managerial,0,no
36,40,divorced,unmarried,11th,transport_moving,0,no
33,40,married_civ_spouse,wife,hs_grad,adm_clerical,0,yes
42,40,married_civ_spouse,husband,10th,adm_clerical,0,no
50,40,married_civ_spouse,husband,10th,transport_moving,0,yes
30,30,married_civ_spouse,husband,hs_grad,handlers_cleaners,0,no
37,40,married_civ_spouse,other_relative,some_college,prof_specialty,0,no
52,40,never_married,not_in_family,bachelors,exec_managerial,0,no
65,40,married_civ_spouse,husband,1st-4th,handlers_cleaners,0,no
33,40,divorced,not_in_family,hs_grad,craft_repair,0,no
25,40,never_married,other_relative,some_college,tech_support,0,no
24,45,never_married,not_in_family,bachelors,sales,0,no
39,40,separated,not_in_family,hs_grad,adm_clerical,0,yes
59,40,divorced,not_in_family,hs_grad,other_service,0,no
29,40,never_married,unmarried,some_college,adm_clerical,0,no
47,45,never_married,own_child,11th,other_service,0,no
23,35,never_married,own_child,some_college,sales,0,no
64,50,married_civ_spouse,husband,hs_grad,transport_moving,0,no
32,40,married_civ_spouse,wife,some_college,adm_clerical,0,yes
26,37,never_married,not_in_family,hs_grad,exec_managerial,0,no
62,40,married_civ_spouse,husband,masters,prof_specialty,0,no
32,55,married_civ_spouse,husband,bachelors,craft_repair,0,yes
45,60,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
24,40,married_civ_spouse,husband,bachelors,sales,0,no
25,40,never_married,own_child,bachelors,sales,0,no
41,60,married_civ_spouse,husband,hs_grad,exec_managerial,0,no
44,55,married_civ_spouse,husband,doctorate,prof_specialty,0,yes
